clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,14479,0,1,0,0,0,0,1,0,0,0,0,0,1.95236007432555,1.7337599447670828,0.2376291671800757,1.603257623728494,1.5785165484132564,1.850993395055273
4,1908,0,0,1,0,0,0,0,1,0,0,0,0,-0.5667991496464657,0.3195728903296401,-1.0800869273911626,-0.45696092935945426,-0.5064232381188317,-0.44592039814171264
2,1255,0,0,1,0,0,0,0,0,0,1,0,0,-0.5667991496464657,0.10744483216402065,-0.6408482292007498,-0.501362191279453,-0.4527338015557732,-0.4602761093491935
2,675,0,0,1,0,0,0,1,0,0,0,0,0,-1.0496380009077688,0.8145383593827421,-0.20160953101033707,-1.2561836439194336,-1.311764786564703,-1.2067730921382138
2,514,0,0,1,0,0,0,0,0,0,1,0,0,-1.0496380009077688,0.3195728903296401,-1.958564323771988,-1.2828244010714331,-1.2670235894288207,-1.2354845145531763
6,465,0,0,0,0,1,0,1,0,0,0,0,0,-1.1965889556394698,0.6731196539390008,0.6768678653704885,-1.602513486895425,-1.5981084482343455,-1.5369544499102805
4,1872,0,0,1,0,0,0,0,1,0,0,0,0,-0.5877921431795659,-0.38752063688908134,-0.20160953101033707,-0.47472143412745343,-0.5153714775460079,-0.5320546653865997
1,8245,0,1,0,0,0,0,0,1,0,0,0,0,1.490514216597347,1.4509225338795904,0.6768678653704885,1.3190895474405009,1.2921728867436133,1.506456326075725
2,16386,1,0,0,0,0,1,0,0,0,0,0,0,2.5611568867854535,2.299434766542058,-1.0800869273911626,1.9584677190884852,1.882756688937252,2.2816647312797076
4,2616,0,0,1,0,0,0,0,0,0,0,1,0,-0.20991825958376362,0.10744483216402065,-0.6408482292007498,-0.03958906731146426,-0.01427006962413296,-0.015249061917278083
4,2924,0,0,1,0,0,0,0,0,0,0,1,0,-0.20991825958376362,-0.17539257872346692,-0.6408482292007498,-0.021828562543465088,0.012574648657396293,-0.029604773124758937
3,6884,0,0,0,0,1,0,0,0,0,0,1,0,1.1546263200677451,-0.033973873279720616,0.6768678653704885,1.1681252569125047,1.2116387318990263,1.176274968303659
2,653,0,0,1,0,0,0,1,0,0,0,0,0,-0.8816940526429677,-0.24610193144534007,-0.20160953101033707,-0.9720155676314414,-0.9538352094776489,-0.9770817128185157
2,4631,0,0,0,1,0,0,0,0,0,1,0,0,0.7767524364719425,0.6024103012171277,0.6768678653704885,0.9283584425445112,0.8716056336663253,0.9752950113989219
6,737,0,0,0,1,0,0,0,1,0,0,0,0,-1.0496380009077688,-0.45822998961095446,0.6768678653704885,-1.2828244010714331,-1.2670235894288207,-1.3072630705905823
2,1382,0,0,0,1,0,0,0,0,0,1,0,0,-0.39885520138166475,-1.5895796331609098,1.9945839599417268,-0.16391260068746163,-0.20218309759483616,-0.3597861308968256
2,4865,0,0,0,1,0,0,0,0,0,0,1,0,0.8187384235381427,0.3195728903296401,0.2376291671800757,0.9194781901605108,0.8895021125206783,0.9465835889839602
4,1981,0,0,0,0,1,0,0,0,0,1,0,0,-0.2728972401830638,1.1680851229921028,0.6768678653704885,-0.18167310545546078,-0.14849366103177764,-0.029604773124758937
5,878,0,0,1,0,0,0,0,0,0,1,0,0,-1.0496380009077688,0.8852477121046152,-1.5193256255815755,-1.2739441486874337,-1.311764786564703,-1.2067730921382138
4,961,0,0,0,1,0,0,0,0,1,0,0,0,-0.8187150720436673,0.6731196539390008,-0.20160953101033707,-0.8565722866394443,-0.8911975334874143,-0.8048131783287417
1,4852,0,0,0,0,1,0,0,1,0,0,0,0,0.39887855287614027,-0.38752063688908134,-0.6408482292007498,0.5909088519525197,0.6389514085597405,0.5589793863819689
3,5075,0,0,1,0,0,0,0,0,0,0,1,0,0.7137734558726421,0.8145383593827421,-0.6408482292007498,0.8661966758565125,0.8358126759576199,0.960939300191441
3,2369,0,1,0,0,0,0,0,0,0,1,0,0,-0.12594628545136302,-3.0037666875983526,-0.20160953101033707,0.18241724228853012,0.24522887376398106,-0.14445046278460832
2,5285,0,0,0,1,0,0,0,0,0,0,1,0,0.8607244106043431,0.1781541848858938,-0.6408482292007498,1.0260412187685082,0.9789845067924415,1.0183621450213658
2,772,0,0,1,0,0,1,0,0,0,0,0,0,-0.8397080655767674,-0.6703580477765739,-0.20160953101033707,-0.8565722866394443,-0.8285598574971804,-0.9053031567811095
5,868,0,0,0,1,0,0,0,0,1,0,0,0,-0.9866590203084683,-0.5996486950547008,1.1161065635609013,-1.131860110543437,-1.1059552797396468,-1.1637059585157707
5,945,0,0,1,0,0,0,0,1,0,0,0,0,-0.9446730332422681,0.03673547944214751,-1.5193256255815755,-1.0696983438554384,-1.052265843176589,-1.0488602688559212
4,698,0,0,1,0,0,0,0,0,0,1,0,0,-1.0286450073746687,0.1781541848858938,-1.5193256255815755,-1.1940218772314357,-1.240178871147292,-1.192417380930733
2,5445,0,0,1,0,0,0,0,0,1,0,0,0,0.48285052700854086,-0.8824861059421883,-1.0800869273911626,0.759633647248515,0.7194855634043275,0.6164022312118935
1,3787,0,0,1,0,0,0,1,0,0,0,0,0,0.1049766434127384,-1.1653235168296758,-0.6408482292007498,0.3866630471205246,0.3973489440259788,0.24315373981738303
3,561,0,1,0,0,0,0,0,0,1,0,0,0,-1.0076520138415686,0.9559570648264883,-0.20160953101033707,-1.2739441486874337,-1.240178871147292,-1.1637059585157707
6,2129,0,0,1,0,0,0,0,0,1,0,0,0,-0.5248131625802654,0.1781541848858938,-0.20160953101033707,-0.42143991982345513,-0.4616820409829502,-0.4172089757267503
4,14359,0,0,0,0,1,0,0,0,0,1,0,0,1.9943460613917503,1.0973757702702296,-0.6408482292007498,1.6831798951844918,1.6053612666947858,1.8079262614328293
1,473,0,0,0,0,1,0,0,0,1,0,0,0,-0.923680039709168,0.10744483216402065,-0.6408482292007498,-1.0519378390874392,-1.0254211248950598,-1.020148846440959
2,709,0,0,1,0,0,1,0,0,0,0,0,0,-1.0496380009077688,-0.033973873279720616,-0.6408482292007498,-1.2295428867674347,-1.2759718288559976,-1.2498402257606578
6,3145,0,1,0,0,0,0,0,1,0,0,0,0,-0.16793227251756332,-0.3168112841672132,3.3123000545129653,0.022572699376533632,-0.01427006962413296,-0.029604773124758937
3,1577,0,0,0,1,0,0,0,0,1,0,0,0,-0.5877921431795659,0.46099159577338134,-0.6408482292007498,-0.483601686511453,-0.5153714775460079,-0.44592039814171264
2,526,0,0,0,0,1,0,1,0,0,0,0,0,-1.0496380009077688,-0.8117767532203152,-0.6408482292007498,-1.2295428867674347,-1.2222823922929391,-1.2929073593831009
6,802,0,0,1,0,0,0,1,0,0,0,0,0,-0.9866590203084683,-0.5289393423328276,-0.20160953101033707,-1.131860110543437,-1.1149035191668228,-1.1637059585157707
2,1140,0,0,1,0,0,0,0,0,0,1,0,0,-0.6297781302457661,0.1781541848858938,-0.6408482292007498,-0.5812844627354509,-0.5601126746818894,-0.5464103765940805
7,512,0,1,0,0,0,0,1,0,0,0,0,0,-1.1546029685732695,2.723690882873287,-1.5193256255815755,-1.6202739916634246,-1.5981084482343455,-1.379041626627988
2,720,0,0,0,1,0,0,1,0,0,0,0,0,-1.0076520138415686,0.3195728903296401,-0.20160953101033707,-1.1585008676954365,-1.2133341528657628,-1.1493502473082893
2,5469,0,1,0,0,0,1,0,0,0,0,0,0,0.4198715464092404,2.22872541382019,-1.958564323771988,0.475465570960522,0.504727817152095,0.7743150544941861
1,475,0,0,0,1,0,0,1,0,0,0,0,0,-0.923680039709168,-2.296673160379631,0.6768678653704885,-0.9453748104794417,-0.9896281671863544,-1.1780616697232515
6,2413,0,0,1,0,0,0,0,0,1,0,0,0,-0.4198481949147649,-0.10468322600159377,-1.0800869273911626,-0.2615953769114586,-0.23797605530354157,-0.2592961524444577
6,18718,0,0,0,1,0,0,0,0,1,0,0,0,1.8893810937262494,-1.3774515749952954,0.6768678653704885,1.7453416618724904,1.8022225340926652,1.5495234596981688
1,17555,0,0,1,0,0,0,0,0,1,0,0,0,2.540163893252353,0.10744483216402065,-0.20160953101033707,2.0117492333924836,2.0975144351894843,2.066329063167491
7,1310,0,0,1,0,0,0,0,0,1,0,0,0,-0.7977220785105672,0.1781541848858938,-0.20160953101033707,-0.8121710247194448,-0.8375080969243566,-0.8048131783287417
6,1889,0,0,1,0,0,0,0,0,1,0,0,0,-0.5038201690471652,0.5317009484952545,-0.6408482292007498,-0.4392004245914543,-0.40799260441989166,-0.3597861308968256
4,2040,0,0,1,0,0,0,0,0,0,1,0,0,-0.3568692143154644,-0.38752063688908134,-0.20160953101033707,-0.20831386260746035,-0.16639013988613074,-0.24494044123697623
5,2207,0,0,1,0,0,0,0,0,0,0,1,0,-0.37786220784856456,-0.45822998961095446,-1.0800869273911626,-0.19055335783946117,-0.14849366103177764,-0.21622901882201387
3,4839,0,1,0,0,0,0,0,0,0,1,0,0,0.44086453994234054,1.7337599447670828,-1.0800869273911626,0.5731483471845198,0.5405207748608004,0.7743150544941861
3,17916,0,0,1,0,0,0,0,0,0,0,1,0,2.6871148479840543,0.1781541848858938,-0.6408482292007498,2.15383327153648,2.1869968294612474,2.181174752827339
1,3770,0,0,0,1,0,0,0,1,0,0,0,0,0.20994161107823914,-0.17539257872346692,0.6768678653704885,0.4133038042725241,0.4420901411618612,0.40106656309967564
2,2276,0,0,1,0,0,0,0,0,1,0,0,0,-0.20991825958376362,0.24886353760776694,0.2376291671800757,-0.05734957207946422,-0.04111478790566142,-0.015249061917278083
2,4463,0,0,0,0,1,0,1,0,0,0,0,0,0.20994161107823914,-0.10468322600159377,-0.20160953101033707,0.4044235518885245,0.4599866200162135,0.4154222743071571
4,1594,0,1,0,0,0,0,0,1,0,0,0,0,-0.5877921431795659,-2.225963807657758,2.4338226581321396,-0.41255966743945555,-0.3543031678568339,-0.6181889326314867
5,4864,0,0,1,0,0,0,1,0,0,0,0,0,-0.16793227251756332,-0.24610193144534007,-0.20160953101033707,0.0048121946085344595,0.0483676063661017,-0.0008933507097965915
3,1023,0,1,0,0,0,0,0,0,0,0,0,1,-0.5667991496464657,1.0973757702702296,-0.6408482292007498,-0.5457634531994517,-0.49747499869165557,-0.40285326451926945
3,686,0,0,1,0,0,0,0,1,0,0,0,0,-0.9656660267753682,0.6024103012171277,-1.5193256255815755,-1.131860110543437,-1.123851758593999,-1.0632159800634027
6,6843,0,1,0,0,0,0,0,0,1,0,0,0,0.44086453994234054,1.1680851229921028,-1.0800869273911626,0.5376273376485207,0.6031584508510351,0.7168922096642615
3,2891,0,0,1,0,0,0,1,0,0,0,0,0,-0.18892526605066348,-0.10468322600159377,-0.6408482292007498,0.0048121946085344595,0.021522888084572447,-0.0008933507097965915
7,974,0,0,1,0,0,0,0,0,1,0,0,0,-0.9656660267753682,-0.3168112841672132,-0.6408482292007498,-1.0785785962394387,-1.061214082603765,-1.0919274024783652
5,635,0,0,1,0,0,0,0,1,0,0,0,0,-1.1336099750401694,0.6731196539390008,-1.0800869273911626,-1.478189953519428,-1.4638848568267009,-1.4077530490429502
2,477,0,0,0,1,0,0,0,0,1,0,0,0,-1.0076520138415686,0.6024103012171277,0.2376291671800757,-1.265063896303434,-1.240178871147292,-1.192417380930733
5,1207,0,0,1,0,0,0,0,0,1,0,0,0,-0.7767290849774671,-0.24610193144534007,-1.0800869273911626,-0.7766500151834457,-0.7390774632254165,-0.7761017559137793
5,1235,0,0,1,0,0,0,0,0,1,0,0,0,-0.7977220785105672,-0.10468322600159377,-1.0800869273911626,-0.7677697627994461,-0.8285598574971804,-0.8048131783287417
6,828,0,0,1,0,0,0,0,0,0,1,0,0,-1.0076520138415686,0.10744483216402065,-1.0800869273911626,-1.1940218772314357,-1.2222823922929391,-1.192417380930733
6,13553,1,0,0,0,0,0,0,0,1,0,0,0,1.469521223064247,2.1580160610983117,-0.6408482292007498,1.2835685379045016,1.2384834501805555,1.5638791709056497
6,2450,0,1,0,0,0,0,0,0,0,0,1,0,-0.18892526605066348,1.3095038284358491,-0.20160953101033707,-0.03958906731146426,-0.06795950618719067,0.0995966277425713
4,1819,0,0,0,1,0,0,0,0,1,0,0,0,-0.5038201690471652,-0.38752063688908134,1.1161065635609013,-0.42143991982345513,-0.39009612556553935,-0.44592039814171264
2,4829,0,0,1,0,0,0,0,0,0,0,1,0,0.6717874688064422,0.1781541848858938,-0.6408482292007498,0.8484361710885133,0.8089679576760906,0.8460936105315917
3,872,0,0,1,0,0,0,1,0,0,0,0,0,-1.0286450073746687,0.8145383593827421,-0.20160953101033707,-1.2295428867674347,-1.2849200682831738,-1.1780616697232515
3,975,0,0,1,0,0,0,1,0,0,0,0,0,-0.8397080655767674,-0.45822998961095446,-0.6408482292007498,-0.8565722866394443,-0.8822492940602381,-0.9053031567811095
2,16224,0,0,1,0,0,0,0,0,1,0,0,0,2.5821498803185534,-1.0239048113859346,-0.6408482292007498,2.251516047760477,2.2138415477427777,2.051973351960009
2,3522,0,1,0,0,0,0,0,0,1,0,0,0,0.3358995722768398,-3.640150862095201,2.4338226581321396,0.6974718805605163,0.5852619719966821,0.18573089498745834
1,5650,0,0,1,0,0,1,0,0,0,0,0,0,0.7137734558726421,-0.24610193144534007,-0.6408482292007498,0.9194781901605108,0.853709154811973,0.8460936105315917
2,3560,0,0,1,0,0,0,0,1,0,0,0,0,0.0629906563465381,0.3195728903296401,-1.0800869273911626,0.244579008976528,0.26312535261833414,0.2862208734398269
3,3936,0,0,1,0,0,0,0,0,1,0,0,0,0.08398364987963824,0.1781541848858938,-1.0800869273911626,0.2978605232805271,0.3168147891813919,0.32928800706227007
3,1113,0,0,0,1,0,0,0,0,1,0,0,0,-0.7767290849774671,-0.45822998961095446,0.2376291671800757,-0.7588895104154465,-0.8017151392156512,-0.8191688895362225
2,614,0,0,0,1,0,0,1,0,0,0,0,0,-0.9446730332422681,-0.45822998961095446,0.6768678653704885,-1.096339101007438,-1.052265843176589,-1.106283113685846
2,4373,0,0,0,1,0,0,0,0,0,0,1,0,0.6717874688064422,-0.45822998961095446,0.6768678653704885,0.8217954139365138,0.853709154811973,0.7743150544941861
3,6104,0,0,1,0,0,0,0,0,1,0,0,0,0.44086453994234054,-0.033973873279720616,-0.20160953101033707,0.661950871024518,0.6389514085597405,0.6451136536268559
2,2346,0,0,0,1,0,0,0,1,0,0,0,0,-0.14693927898446318,-0.10468322600159377,1.9945839599417268,0.022572699376533632,-0.023218309051309113,-0.015249061917278083
5,10968,0,0,1,0,0,0,0,0,0,0,1,0,1.5115072101304472,0.10744483216402065,-0.6408482292007498,1.4256525760484982,1.462189435859964,1.4490334812458003
2,14775,0,0,1,0,0,0,0,1,0,0,0,0,1.9733530678586502,0.46099159577338134,-0.20160953101033707,1.7275811571044906,1.703791900393725,1.7792148390178677
4,5764,0,0,0,1,0,0,0,0,0,1,0,0,0.5668225011409415,0.5317009484952545,-0.6408482292007498,0.7685138996325146,0.7015890845499744,0.8030264769091479
4,1410,0,0,0,0,1,0,0,0,0,1,0,0,-0.6297781302457661,0.8852477121046152,-0.6408482292007498,-0.63456597703945,-0.613802111244948,-0.5320546653865997
7,914,0,0,1,0,0,0,0,1,0,0,0,0,-1.0286450073746687,0.1781541848858938,-1.5193256255815755,-1.2029021296154352,-1.1954376740114099,-1.1780616697232515
4,7139,1,0,0,0,0,0,0,0,0,0,0,1,1.490514216597347,2.4408534719858044,-0.6408482292007498,1.2658080331365025,1.2295352107533795,1.5925905933206126
4,8975,0,1,0,0,0,0,0,0,0,0,1,0,1.490514216597347,1.5923412393233367,1.1161065635609013,1.2125265188325034,1.3011211261707902,1.4777449036607633
5,926,0,0,0,1,0,0,0,1,0,0,0,0,-1.0076520138415686,-0.3168112841672132,0.2376291671800757,-1.2117823819994349,-1.1954376740114099,-1.2211288033456953
1,6172,0,0,0,1,0,0,1,0,0,0,0,0,0.9027103976705434,0.46099159577338134,1.1161065635609013,0.9638794520805103,0.93424330965656,1.004006433813885
3,9960,0,0,0,0,1,0,0,0,0,0,1,0,1.469521223064247,1.4509225338795904,0.6768678653704885,1.3812513141284994,1.3369140838794955,1.5638791709056497
3,3664,0,0,0,0,1,0,0,0,0,0,1,0,0.2309346046113393,-0.5289393423328276,-0.20160953101033707,0.4133038042725241,0.46893485944338964,0.37235514068471326
2,3361,0,0,1,0,0,0,0,1,0,0,0,0,0.04199766281343794,0.24886353760776694,-0.6408482292007498,0.27121976612852755,0.23628063433680488,0.2862208734398269
3,805,0,0,1,0,0,1,0,0,0,0,0,0,-0.9656660267753682,0.3902822430515082,-1.0800869273911626,-1.1407403629274366,-1.123851758593999,-1.0919274024783652
2,923,0,0,0,1,0,0,0,0,1,0,0,0,-0.8187150720436673,-1.0239048113859346,1.1161065635609013,-0.8299315294874448,-0.873301054633062,-0.9483702904035534
2,2703,0,0,1,0,0,0,1,0,0,0,0,0,-0.20991825958376362,0.46099159577338134,-1.0800869273911626,-0.0662298244634638,-0.04111478790566142,-0.0008933507097965915
3,7953,0,0,0,1,0,0,0,0,0,0,0,1,1.6584581648621484,0.6024103012171277,0.6768678653704885,1.523335352272496,1.5158788724230219,1.6069463045280936
7,998,0,0,0,0,1,0,0,0,0,0,1,0,-0.7767290849774671,-0.5289393423328276,-0.6408482292007498,-0.7411290056474465,-0.7211809843710641,-0.7761017559137793
2,1639,0,0,1,0,0,0,0,1,0,0,0,0,-0.5667991496464657,-0.17539257872346692,-0.6408482292007498,-0.47472143412745343,-0.44378556212859704,-0.47463182055667497
3,5227,0,0,0,0,1,0,0,0,1,0,0,0,0.4198715464092404,0.7438290066608689,-0.20160953101033707,0.5287470852645211,0.5673654931423298,0.6451136536268559
3,1689,0,0,0,0,1,0,1,0,0,0,0,0,-0.5877921431795659,-0.5996486950547008,-0.20160953101033707,-0.501362191279453,-0.4795785198373025,-0.5464103765940805
3,4203,0,1,0,0,0,0,1,0,0,0,0,0,0.20994161107823914,1.5923412393233367,0.2376291671800757,0.2978605232805271,0.2541771131911572,0.4728451191370818
3,4355,0,0,0,1,0,0,0,0,0,1,0,0,0.20994161107823914,-0.38752063688908134,1.555345261751314,0.39554329950452416,0.30786654975421573,0.30057658464730774
1,16353,0,0,0,0,1,0,0,0,0,1,0,0,3.6527925505066605,1.238794475713976,-0.6408482292007498,2.615606395504468,2.6075640825385364,2.812826045956511
2,5376,0,0,0,1,0,0,0,0,1,0,0,0,0.6927804623395419,-0.5996486950547008,1.1161065635609013,0.9105979377765112,0.8358126759576199,0.7886707657016669
3,2574,0,0,0,0,1,0,0,0,1,0,0,0,-0.18892526605066348,0.9559570648264883,-1.5193256255815755,-0.08399032923146377,-0.03216654847848527,0.0565294941201281
2,2110,0,0,1,0,0,0,0,0,0,0,1,0,-0.20991825958376362,0.10744483216402065,0.2376291671800757,-0.0662298244634638,-0.05006302733283837,-0.04396048433224043
3,4449,0,0,1,0,0,0,0,0,0,0,1,0,0.5458295076078413,0.3902822430515082,-0.6408482292007498,0.6885916281765168,0.7373820422586798,0.7599593432867052
1,4355,0,0,0,0,1,0,1,0,0,0,0,0,0.44086453994234054,-1.5188702804390366,1.555345261751314,0.7329928900965155,0.7642267605402091,0.5446236751744874
2,1220,0,1,0,0,0,0,0,1,0,0,0,0,-0.608785136712666,1.4509225338795904,-0.6408482292007498,-0.61680547227145,-0.5869573929634186,-0.44592039814171264
4,1607,0,0,0,0,1,0,0,1,0,0,0,0,-0.5667991496464657,-0.8117767532203152,-0.20160953101033707,-0.46584118174345385,-0.4348373227014209,-0.5320546653865997
2,8102,0,0,0,1,0,0,0,0,0,1,0,0,1.3015772747994458,0.3902822430515082,0.2376291671800757,1.256927780752503,1.3011211261707902,1.334187791585951
6,1715,0,0,0,0,1,0,0,0,1,0,0,0,-0.6297781302457661,0.3195728903296401,1.555345261751314,-0.5901647151194505,-0.5780091535362425,-0.5464103765940805
1,1088,1,0,0,0,0,0,0,1,0,0,0,0,-0.4618341819809652,2.0873067083764436,-0.6408482292007498,-0.3770386579034564,-0.44378556212859704,-0.1875175964070515
4,6279,0,0,1,0,0,0,0,0,0,0,1,0,0.8607244106043431,-1.0239048113859346,1.1161065635609013,1.0260412187685082,1.0684669010642047,0.9035164553615164
3,8794,1,0,0,0,0,0,0,0,1,0,0,0,1.490514216597347,-4.064406978426435,3.3123000545129653,1.7275811571044906,1.6411542244034911,1.0470735674363274
6,2105,0,0,0,0,1,0,1,0,0,0,0,0,-0.6297781302457661,0.6024103012171277,0.6768678653704885,-0.63456597703945,-0.613802111244948,-0.560766087801562
1,1625,1,0,0,0,0,0,0,0,0,0,1,0,-0.20991825958376362,2.9358189410389115,0.2376291671800757,-0.24383487214345947,-0.2111313370220123,0.0995966277425713
1,4701,0,0,0,1,0,0,1,0,0,0,0,0,0.7347664494057422,0.03673547944214751,-0.6408482292007498,0.9017176853925116,0.8626573942391491,0.8748050329465547
2,4642,0,0,0,0,1,0,0,0,0,1,0,0,0.44086453994234054,1.1680851229921028,0.2376291671800757,0.5731483471845198,0.5405207748608004,0.7025364984567806
1,4751,0,0,0,1,0,0,1,0,0,0,0,0,0.44086453994234054,-0.17539257872346692,0.2376291671800757,0.6175496091045185,0.594210211423859,0.5876908087969311
2,985,0,0,0,0,1,0,0,1,0,0,0,0,-0.6507711237788663,0.3902822430515082,-0.20160953101033707,-0.6079252198874504,-0.5959056323905948,-0.560766087801562
3,15987,0,0,0,1,0,0,0,0,0,1,0,0,2.5611568867854535,-0.3168112841672132,1.1161065635609013,2.15383327153648,2.124359153471013,2.080684774374972
1,4197,0,0,1,0,0,0,0,1,0,0,0,0,0.4198715464092404,0.03673547944214751,-0.20160953101033707,0.5553878424165206,0.6389514085597405,0.6020465200044121
4,13596,0,1,0,0,0,0,0,0,1,0,0,0,1.469521223064247,1.4509225338795904,0.2376291671800757,1.2302870236005035,1.3190176050251425,1.4777449036607633
3,1635,0,1,0,0,0,1,0,0,0,0,0,0,-0.6297781302457661,1.1680851229921028,-0.20160953101033707,-0.61680547227145,-0.5780091535362425,-0.47463182055667497
1,558,0,0,0,1,0,0,1,0,0,0,0,0,-1.0286450073746687,-0.5996486950547008,1.1161065635609013,-1.2029021296154352,-1.240178871147292,-1.2641959369681386
3,7476,0,1,0,0,0,0,0,0,0,0,0,1,1.490514216597347,-1.5895796331609098,1.555345261751314,1.523335352272496,1.6858954215393727,1.3485435027934332
4,666,0,0,1,0,0,0,0,0,1,0,0,0,-0.9866590203084683,-0.24610193144534007,-1.0800869273911626,-1.1496206153114361,-1.123851758593999,-1.1493502473082893
6,465,0,0,0,0,1,0,0,1,0,0,0,0,-1.1965889556394698,-0.5289393423328276,0.6768678653704885,-1.602513486895425,-1.5802119693799928,-1.6230887171551676
6,1172,0,0,1,0,0,0,0,0,1,0,0,0,-0.8397080655767674,-0.17539257872346692,-0.20160953101033707,-0.883213043791443,-0.873301054633062,-0.8909474455736287
4,13203,0,0,0,0,1,0,0,0,0,0,0,1,2.5191708997192532,-0.5289393423328276,-2.5734985012385656,2.1360727667684807,2.1869968294612474,2.051973351960009
2,2913,0,0,0,1,0,1,0,0,0,0,0,0,-0.18892526605066348,-0.8117767532203152,0.2376291671800757,0.03145295176053322,0.0483676063661017,-0.05831619553972128
4,7207,0,0,0,0,1,0,0,1,0,0,0,0,0.503843520541641,0.8852477121046152,-0.6408482292007498,0.6353101138725185,0.6836926056956221,0.7743150544941861
7,984,0,0,1,0,0,0,0,0,0,1,0,0,-0.9446730332422681,-0.8824861059421883,-0.6408482292007498,-1.01641682955144,-1.052265843176589,-1.106283113685846
3,505,0,0,0,0,1,0,0,0,0,0,1,0,-0.923680039709168,-0.10468322600159377,0.2376291671800757,-1.0785785962394387,-1.043317603749412,-1.0632159800634027
3,616,0,0,1,0,0,0,0,0,1,0,0,0,-0.9656660267753682,-0.24610193144534007,-1.0800869273911626,-1.0874588486234382,-1.0701623220309413,-1.0919274024783652
3,2243,0,0,1,0,0,1,0,0,0,0,0,0,-0.6297781302457661,-0.45822998961095446,-0.20160953101033707,-0.5546437055834513,-0.5422161958275371,-0.5894775102165244
3,3429,0,0,0,0,1,0,0,1,0,0,0,0,-0.04197431131896242,0.3195728903296401,0.2376291671800757,0.11137522321653186,0.14679824006504177,0.17137518377997749
1,2772,0,0,0,0,1,0,0,1,0,0,0,0,1.1675747237876753e-05,-0.5289393423328276,-0.20160953101033707,0.244579008976528,0.26312535261833414,0.18573089498745834
6,1046,0,0,1,0,0,0,1,0,0,0,0,0,-1.0286450073746687,-0.033973873279720616,-0.6408482292007498,-1.2206626343834344,-1.2580753500016444,-1.2354845145531763
3,1781,0,0,0,1,0,0,1,0,0,0,0,0,-0.608785136712666,0.10744483216402065,0.6768678653704885,-0.5546437055834513,-0.6048538718177718,-0.560766087801562
3,1845,0,0,0,1,0,1,0,0,0,0,0,0,-0.6297781302457661,0.10744483216402065,0.2376291671800757,-0.5635239579674517,-0.6227503506721241,-0.5751217990090429
4,1710,0,1,0,0,0,0,0,1,0,0,0,0,-0.5877921431795659,-0.38752063688908134,1.9945839599417268,-0.5457634531994517,-0.613802111244948,-0.6181889326314867
3,6806,0,0,0,0,1,0,0,0,1,0,0,0,0.48285052700854086,-2.0845451022140167,2.4338226581321396,0.8573164234725129,0.7821232393945622,0.5302679639670065
6,8753,0,0,1,0,0,0,0,0,1,0,0,0,0.6088084882071417,0.03673547944214751,-0.6408482292007498,0.7507533948645154,0.7910714788217383,0.7743150544941861
4,1348,1,0,0,0,0,0,0,1,0,0,0,0,-0.6297781302457661,0.8145383593827421,4.630016149084203,-0.63456597703945,-0.6943362660895349,-0.5751217990090429
7,1044,0,0,1,0,0,0,0,0,1,0,0,0,-0.9446730332422681,0.3902822430515082,-1.0800869273911626,-1.096339101007438,-1.0880588008852945,-1.0488602688559212
4,698,0,0,1,0,0,0,0,0,0,1,0,0,-1.0286450073746687,0.46099159577338134,-1.0800869273911626,-1.2206626343834344,-1.2580753500016444,-1.192417380930733
3,1035,0,0,0,1,0,0,0,0,1,0,0,0,-0.8397080655767674,0.7438290066608689,1.555345261751314,-0.9453748104794417,-0.9896281671863544,-0.8909474455736287
2,5536,0,0,0,1,0,0,0,0,0,0,0,1,1.469521223064247,0.24886353760776694,-0.20160953101033707,1.4966945951204964,1.363758802161024,1.4633891924532811
2,1442,0,0,0,0,1,1,0,0,0,0,0,0,-0.608785136712666,0.8852477121046152,0.2376291671800757,-0.6079252198874504,-0.5959056323905948,-0.5033432429716374
4,854,0,0,1,0,0,0,0,0,1,0,0,0,-0.9866590203084683,0.10744483216402065,-1.0800869273911626,-1.1496206153114361,-1.1864894345842336,-1.1493502473082893
2,5346,0,0,0,0,1,0,0,0,0,0,1,0,0.8607244106043431,0.7438290066608689,-0.20160953101033707,0.8839571806245125,0.9521397885109123,1.0183621450213658
2,2377,0,0,1,0,0,0,0,0,1,0,0,0,-0.14693927898446318,-0.033973873279720616,1.1161065635609013,0.03145295176053322,0.05731584579327786,0.04217378291264661
2,4915,0,0,0,1,0,0,1,0,0,0,0,0,0.35689256580993994,-0.5289393423328276,1.555345261751314,0.5198668328805215,0.4868313382977427,0.429777985514638
1,2142,0,0,0,1,0,0,0,0,0,1,0,0,-0.20991825958376362,0.7438290066608689,0.6768678653704885,-0.07511007684746339,-0.10375246389589608,-0.0008933507097965915
6,3295,0,0,0,0,1,0,1,0,0,0,0,0,-0.20991825958376362,-0.741067400498442,-0.6408482292007498,0.03145295176053322,0.07521232464763096,-0.029604773124758937
1,420,0,0,1,0,0,0,0,0,0,1,0,0,-1.0076520138415686,-0.24610193144534007,-0.6408482292007498,-1.1851416248474353,-1.1685929557298813,-1.192417380930733
